LAnkle;LBigToe;LEar;LElbow;LEye;LHeel;LHip;LKnee;LShoulder;LSmallToe;LWrist;MidHip;Neck;Nose;RAnkle;RBigToe;REar;RElbow;REye;RHeel;RHip;RKnee;RShoulder;RSmallToe;RWrist;time
(0.0, 0);(0.0, 0);(0.0, 0);(316.532, 95.51400000000001);(308.523, 155.541);(0.0, 0);(308.474, 63.502999999999986);(265.513, 21.486999999999995);(318.484, 136.505);(0.0, 0);(299.499, 58.52600000000001);(291.534, 66.47);(292.527, 137.45);(305.516, 151.494);(256.489, 0.4700000000000273);(0.0, 0);(283.534, 160.482);(251.498, 104.476);(299.487, 155.506);(258.502, 0.46699999999998454);(276.495, 68.49199999999999);(238.52, 34.464);(267.518, 137.507);(0.0, 0);(243.499, 73.519);22.0
(0.0, 0);(0.0, 0);(0.0, 0);(316.52, 95.50999999999999);(308.522, 156.486);(0.0, 0);(307.525, 63.5);(265.501, 20.525000000000006);(318.484, 136.507);(0.0, 0);(299.5, 58.519000000000005);(291.525, 66.46700000000001);(292.524, 137.45);(305.511, 151.502);(256.492, 0.4689999999999941);(0.0, 0);(284.458, 160.45999999999998);(251.498, 104.475);(299.488, 155.51);(258.505, 0.46699999999998454);(276.487, 68.488);(238.52, 34.465);(267.517, 137.507);(0.0, 0);(243.499, 73.52000000000001);22.04
(0.0, 0);(0.0, 0);(0.0, 0);(316.534, 95.511);(308.524, 156.49599999999998);(0.0, 0);(307.529, 63.502999999999986);(265.501, 20.524);(317.535, 136.498);(0.0, 0);(299.496, 58.519000000000005);(291.526, 66.469);(292.52, 137.447);(305.515, 151.50900000000001);(256.493, 0.4689999999999941);(0.0, 0);(284.458, 160.463);(251.498, 104.476);(299.488, 155.51999999999998);(258.505, 0.46699999999998454);(276.487, 68.49199999999999);(238.521, 34.465);(267.517, 137.507);(0.0, 0);(243.499, 73.52099999999999);22.080000000000002
(0.0, 0);(0.0, 0);(0.0, 0);(316.535, 95.505);(308.522, 156.49599999999998);(0.0, 0);(307.527, 63.502999999999986);(265.501, 20.525000000000006);(317.535, 136.492);(0.0, 0);(299.499, 58.51599999999999);(291.524, 66.471);(292.52, 137.445);(305.515, 151.51600000000002);(256.492, 0.4689999999999941);(0.0, 0);(284.463, 159.514);(251.498, 104.47800000000001);(299.488, 155.523);(258.504, 0.46699999999998454);(276.487, 68.494);(238.521, 34.465);(267.517, 137.507);(0.0, 0);(243.499, 73.52099999999999);22.12
(0.0, 0);(0.0, 0);(0.0, 0);(316.535, 95.501);(308.523, 156.501);(0.0, 0);(307.529, 63.498999999999995);(265.501, 20.522999999999996);(318.487, 136.488);(0.0, 0);(299.503, 58.52099999999999);(291.526, 66.469);(292.522, 136.52);(305.516, 152.459);(256.492, 0.4689999999999941);(0.0, 0);(284.473, 159.505);(251.499, 104.47900000000001);(299.49, 155.526);(258.505, 0.46699999999998454);(276.488, 68.494);(238.521, 34.465);(267.518, 137.505);(0.0, 0);(243.5, 73.52000000000001);22.16
(0.0, 0);(0.0, 0);(0.0, 0);(316.538, 95.51400000000001);(308.535, 157.49200000000002);(0.0, 0);(307.508, 63.50999999999999);(265.489, 20.52600000000001);(317.536, 136.508);(0.0, 0);(299.523, 59.49799999999999);(291.505, 66.47999999999999);(292.512, 137.452);(306.473, 152.483);(256.496, 0.4700000000000273);(0.0, 0);(284.464, 159.478);(251.5, 104.481);(299.493, 156.497);(258.505, 0.46699999999998454);(276.468, 68.50899999999999);(238.517, 34.465);(267.514, 137.506);(0.0, 0);(243.505, 74.46799999999999);22.2
(0.0, 0);(0.0, 0);(0.0, 0);(316.541, 95.51499999999999);(308.544, 158.50799999999998);(0.0, 0);(307.53, 63.495000000000005);(265.48, 20.520999999999987);(317.537, 137.455);(0.0, 0);(299.524, 59.48599999999999);(291.528, 66.465);(292.514, 137.458);(306.481, 152.50900000000001);(256.484, 0.4700000000000273);(0.0, 0);(284.467, 160.465);(251.503, 104.477);(299.498, 157.489);(258.501, 0.4660000000000082);(276.489, 68.48599999999999);(238.514, 34.462999999999994);(267.518, 137.508);(0.0, 0);(243.503, 74.49700000000001);22.240000000000002
(0.0, 0);(0.0, 0);(0.0, 0);(316.529, 95.499);(308.551, 160.518);(0.0, 0);(307.521, 63.504999999999995);(265.484, 20.525000000000006);(318.524, 137.455);(0.0, 0);(299.502, 58.49799999999999);(291.514, 66.477);(292.523, 137.466);(306.514, 153.535);(256.496, 0.4700000000000273);(0.0, 0);(284.465, 161.465);(251.503, 104.488);(299.524, 160.47899999999998);(258.509, 0.46699999999998454);(276.47, 68.506);(238.514, 34.46600000000001);(267.513, 137.513);(0.0, 0);(243.505, 74.49700000000001);22.28
(0.0, 0);(0.0, 0);(0.0, 0);(316.543, 95.512);(309.497, 161.507);(0.0, 0);(307.528, 63.498999999999995);(265.498, 20.519000000000005);(318.513, 137.481);(0.0, 0);(299.486, 58.477000000000004);(291.524, 66.47399999999999);(292.512, 137.476);(307.493, 154.50400000000002);(256.491, 0.4689999999999941);(0.0, 0);(284.46, 161.48399999999998);(251.505, 104.49700000000001);(299.538, 161.46699999999998);(258.507, 0.4660000000000082);(276.483, 68.50399999999999);(238.513, 34.46700000000001);(267.509, 137.514);(0.0, 0);(243.507, 74.499);22.32
(0.0, 0);(0.0, 0);(0.0, 0);(316.548, 95.48599999999999);(309.489, 162.474);(0.0, 0);(307.523, 63.510999999999996);(265.506, 21.497000000000014);(318.503, 137.487);(0.0, 0);(299.484, 58.46600000000001);(291.513, 66.487);(292.515, 137.488);(307.501, 155.5);(256.486, 0.4700000000000273);(0.0, 0);(283.534, 161.541);(251.504, 104.489);(300.457, 161.53);(258.504, 0.4660000000000082);(276.47, 68.52099999999999);(239.484, 34.46700000000001);(267.51, 137.529);(0.0, 0);(243.49, 73.49700000000001);22.36
(0.0, 0);(0.0, 0);(0.0, 0);(316.552, 95.49600000000001);(309.502, 162.512);(0.0, 0);(307.513, 64.475);(265.507, 21.49000000000001);(318.501, 137.483);(0.0, 0);(299.502, 58.47399999999999);(291.504, 66.493);(292.513, 137.486);(307.522, 156.505);(255.51, 0.4700000000000273);(252.51, 0.4660000000000082);(284.459, 162.507);(251.508, 104.49100000000001);(300.472, 162.494);(258.493, 0.4660000000000082);(276.467, 69.49000000000001);(238.525, 34.47);(267.51, 137.525);(0.0, 0);(243.493, 73.50999999999999);22.400000000000002
(0.0, 0);(0.0, 0);(0.0, 0);(316.55, 95.483);(309.51, 162.55);(0.0, 0);(308.483, 63.506);(265.507, 21.491000000000014);(318.493, 137.485);(0.0, 0);(299.469, 57.516999999999996);(291.531, 66.482);(292.519, 137.486);(307.519, 157.50900000000001);(255.513, 0.4700000000000273);(0.0, 0);(284.463, 162.523);(251.503, 104.48400000000001);(300.464, 162.537);(258.497, 0.4660000000000082);(276.483, 68.51499999999999);(239.488, 34.47);(267.511, 137.523);(0.0, 0);(243.491, 73.49600000000001);22.44
(0.0, 0);(0.0, 0);(0.0, 0);(316.551, 95.49199999999999);(309.513, 163.51);(0.0, 0);(308.488, 63.50800000000001);(265.501, 20.51400000000001);(318.496, 137.499);(0.0, 0);(299.476, 57.518);(291.533, 66.483);(292.521, 137.491);(307.511, 158.51);(255.503, 0.4700000000000273);(0.0, 0);(283.539, 162.549);(251.5, 104.475);(299.533, 163.493);(258.489, 0.4660000000000082);(276.486, 68.51599999999999);(239.488, 34.462999999999994);(267.514, 137.524);(0.0, 0);(243.491, 73.49600000000001);22.48
(0.0, 0);(0.0, 0);(0.0, 0);(316.55, 95.499);(309.489, 165.50900000000001);(0.0, 0);(308.48, 63.51400000000001);(265.49, 20.506);(318.489, 137.511);(0.0, 0);(299.482, 57.52600000000001);(291.528, 66.483);(292.521, 137.502);(307.507, 160.49200000000002);(255.511, 0.4700000000000273);(0.0, 0);(283.519, 163.502);(251.5, 104.47300000000001);(299.527, 164.517);(258.492, 0.4660000000000082);(276.482, 68.511);(238.524, 34.464);(267.519, 137.53);(0.0, 0);(243.486, 73.47399999999999);22.52
(0.0, 0);(0.0, 0);(0.0, 0);(316.551, 95.494);(309.491, 168.481);(0.0, 0);(307.527, 64.47999999999999);(265.476, 20.51599999999999);(318.489, 137.517);(0.0, 0);(299.494, 58.47900000000001);(291.514, 66.48599999999999);(292.515, 137.506);(307.519, 161.488);(255.515, 0.4700000000000273);(0.0, 0);(283.483, 164.514);(251.503, 104.47900000000001);(299.536, 167.48399999999998);(258.489, 0.4660000000000082);(276.464, 68.507);(238.527, 33.53299999999999);(267.513, 137.524);(0.0, 0);(243.487, 73.47399999999999);22.56
(0.0, 0);(0.0, 0);(0.0, 0);(316.546, 95.47800000000001);(308.555, 169.451);(0.0, 0);(308.489, 63.51400000000001);(265.475, 20.497000000000014);(318.485, 137.51);(0.0, 0);(299.471, 57.52099999999999);(291.531, 66.48400000000001);(292.517, 137.498);(307.507, 161.537);(256.488, 0.4689999999999941);(0.0, 0);(283.505, 164.502);(251.5, 104.47399999999999);(299.52, 168.489);(258.502, 0.46699999999998454);(276.477, 68.511);(239.485, 33.53399999999999);(267.511, 137.521);(0.0, 0);(243.487, 73.471);22.6
(0.0, 0);(0.0, 0);(0.0, 0);(316.54, 94.488);(309.48, 169.452);(0.0, 0);(308.482, 64.47);(265.477, 20.49600000000001);(317.532, 137.489);(0.0, 0);(299.483, 57.528999999999996);(291.528, 66.48500000000001);(292.513, 137.492);(307.518, 162.45600000000002);(256.495, 0.4689999999999941);(0.0, 0);(283.504, 164.51999999999998);(251.503, 104.482);(299.53, 168.507);(258.511, 0.4660000000000082);(276.477, 68.51400000000001);(238.523, 33.53800000000001);(267.511, 137.523);(0.0, 0);(243.488, 73.489);22.64
(0.0, 0);(0.0, 0);(0.0, 0);(316.545, 95.50899999999999);(309.487, 169.46800000000002);(0.0, 0);(307.524, 64.47999999999999);(265.486, 20.50200000000001);(317.515, 137.481);(0.0, 0);(299.507, 58.49600000000001);(291.51, 66.49100000000001);(292.504, 137.488);(307.515, 162.481);(256.485, 0.4689999999999941);(0.0, 0);(284.457, 164.501);(251.499, 104.47);(299.537, 169.454);(258.504, 0.4660000000000082);(276.462, 68.52099999999999);(238.519, 33.542);(267.512, 137.524);(0.0, 0);(243.484, 73.482);22.68
(0.0, 0);(0.0, 0);(0.0, 0);(316.549, 96.471);(309.482, 169.49099999999999);(0.0, 0);(307.522, 64.476);(265.479, 20.502999999999986);(317.524, 137.482);(0.0, 0);(299.502, 58.49199999999999);(291.507, 66.488);(292.509, 137.484);(307.518, 162.505);(255.518, 0.4689999999999941);(0.0, 0);(284.463, 165.505);(251.498, 104.465);(299.538, 169.469);(258.499, 0.4660000000000082);(275.538, 68.51400000000001);(238.518, 33.542);(267.512, 137.52);(0.0, 0);(243.485, 73.487);22.72
(0.0, 0);(0.0, 0);(0.0, 0);(316.543, 95.487);(309.479, 169.53300000000002);(0.0, 0);(307.512, 64.476);(265.481, 20.497000000000014);(317.509, 137.47);(0.0, 0);(299.499, 58.47300000000001);(291.498, 66.487);(292.5, 137.482);(307.522, 162.539);(255.513, 0.4689999999999941);(252.49, 0.464999999999975);(284.461, 165.51);(251.502, 104.475);(299.538, 169.49599999999998);(258.5, 0.464999999999975);(275.53, 68.50899999999999);(238.513, 34.46000000000001);(267.514, 137.527);(0.0, 0);(243.489, 73.49799999999999);22.76
(0.0, 0);(0.0, 0);(0.0, 0);(317.488, 96.47399999999999);(309.48, 170.4548);(0.0, 0);(307.518, 64.481);(265.484, 20.495000000000005);(317.512, 137.495);(0.0, 0);(299.499, 58.488);(291.503, 66.49000000000001);(292.499, 137.496);(307.528, 162.55);(255.507, 0.4689999999999941);(252.488, 0.464999999999975);(283.525, 165.51999999999998);(251.507, 104.49000000000001);(299.543, 169.506);(258.496, 0.464999999999975);(275.536, 68.50999999999999);(238.511, 34.46000000000001);(267.512, 137.53);(0.0, 0);(243.494, 73.524);22.8
(0.0, 0);(0.0, 0);(0.0, 0);(189.53, 97.51599999999999);(172.557, 171.5414);(0.0, 0);(180.514, 68.5);(205.504, 33.471000000000004);(184.495, 135.512);(0.0, 0);(196.49, 63.494);(166.484, 65.52600000000001);(162.472, 130.522);(175.517, 168.476);(0.0, 0);(0.0, 0);(154.477, 162.531);(138.496, 81.51599999999999);(166.525, 170.48000000000002);(0.0, 0);(152.509, 63.47800000000001);(182.518, 22.49600000000001);(138.491, 128.51);(0.0, 0);(161.483, 57.49000000000001);22.84
(0.0, 0);(0.0, 0);(0.0, 0);(317.489, 95.506);(309.493, 170.48149999999998);(0.0, 0);(307.503, 64.481);(265.502, 20.49799999999999);(317.528, 137.496);(0.0, 0);(299.517, 58.491000000000014);(291.491, 66.495);(292.509, 137.5);(307.537, 163.498);(255.513, 0.4689999999999941);(0.0, 0);(283.524, 167.497);(251.508, 104.49600000000001);(300.454, 169.536);(258.498, 0.4660000000000082);(275.536, 69.48599999999999);(238.516, 33.53800000000001);(267.519, 137.537);(0.0, 0);(243.493, 73.524);22.88
(0.0, 0);(0.0, 0);(0.0, 0);(317.501, 96.471);(309.487, 170.4891);(0.0, 0);(307.5, 64.481);(265.499, 20.492999999999995);(317.51, 137.494);(0.0, 0);(299.525, 58.504999999999995);(291.492, 66.494);(292.501, 137.499);(307.533, 163.50400000000002);(255.515, 0.4700000000000273);(0.0, 0);(283.543, 168.45999999999998);(251.509, 104.49700000000001);(299.546, 169.54000000000002);(258.497, 0.4660000000000082);(275.539, 69.483);(238.513, 34.459);(267.522, 137.535);(0.0, 0);(243.492, 73.53);22.92
(0.0, 0);(0.0, 0);(0.0, 0);(317.491, 96.47);(309.482, 170.48930000000001);(0.0, 0);(307.512, 64.494);(265.495, 20.498999999999995);(317.509, 137.489);(0.0, 0);(299.53, 58.50800000000001);(291.508, 66.494);(292.501, 137.494);(307.529, 163.511);(255.517, 0.4700000000000273);(252.509, 0.464999999999975);(283.542, 167.513);(251.509, 104.493);(299.546, 169.542);(258.499, 0.4660000000000082);(276.474, 68.513);(238.512, 34.46100000000001);(267.522, 137.53);(0.0, 0);(243.492, 73.53299999999999);22.96
(0.0, 0);(0.0, 0);(0.0, 0);(317.494, 95.506);(309.487, 170.4993);(0.0, 0);(307.5, 64.48400000000001);(265.494, 20.5);(317.51, 137.475);(0.0, 0);(299.522, 58.50800000000001);(291.499, 66.49100000000001);(292.503, 137.487);(307.53, 163.522);(255.516, 0.4700000000000273);(252.51, 0.464999999999975);(284.478, 167.495);(251.51, 104.49600000000001);(299.543, 170.4568);(258.498, 0.4660000000000082);(276.468, 68.511);(238.511, 34.46199999999999);(267.526, 137.531);(0.0, 0);(243.493, 73.535);23.0
(0.0, 0);(0.0, 0);(0.0, 0);(317.498, 96.46799999999999);(309.489, 170.4996);(0.0, 0);(307.484, 64.489);(265.497, 20.50800000000001);(317.509, 137.481);(0.0, 0);(299.541, 58.541);(291.477, 66.49700000000001);(292.502, 137.492);(307.531, 163.524);(255.509, 0.4700000000000273);(252.515, 0.4660000000000082);(284.477, 167.489);(251.511, 104.49700000000001);(299.543, 170.45839999999998);(258.492, 0.4660000000000082);(275.535, 68.52199999999999);(238.517, 33.541);(267.526, 137.534);(0.0, 0);(243.493, 73.53800000000001);23.04
(0.0, 0);(0.0, 0);(0.0, 0);(317.496, 95.50999999999999);(309.489, 170.50459999999998);(0.0, 0);(307.471, 64.489);(265.491, 20.495000000000005);(317.512, 137.478);(0.0, 0);(300.464, 59.485000000000014);(291.466, 66.49700000000001);(292.502, 137.49);(307.532, 163.52800000000002);(255.511, 0.4700000000000273);(0.0, 0);(284.48, 167.47899999999998);(251.511, 104.50399999999999);(299.541, 170.46370000000002);(258.491, 0.46699999999998454);(275.528, 68.52099999999999);(238.519, 33.53200000000001);(267.521, 137.534);(0.0, 0);(243.494, 74.463);23.080000000000002
(0.0, 0);(0.0, 0);(0.0, 0);(317.496, 96.46799999999999);(309.487, 170.5053);(0.0, 0);(307.471, 64.494);(265.479, 20.492999999999995);(317.514, 137.482);(0.0, 0);(300.465, 59.489000000000004);(291.465, 66.5);(292.502, 137.494);(307.529, 163.53300000000002);(255.51, 0.4689999999999941);(0.0, 0);(284.476, 167.488);(251.511, 104.50299999999999);(299.538, 170.4696);(258.492, 0.4660000000000082);(275.532, 69.48400000000001);(238.513, 33.535);(267.519, 137.538);(0.0, 0);(243.495, 73.53800000000001);23.12
(0.0, 0);(0.0, 0);(0.0, 0);(317.504, 96.48400000000001);(309.487, 170.5029);(0.0, 0);(307.478, 64.49199999999999);(264.518, 20.5);(317.516, 137.481);(0.0, 0);(300.465, 59.49799999999999);(291.469, 66.501);(292.505, 137.493);(307.528, 163.531);(255.505, 0.4689999999999941);(0.0, 0);(284.477, 167.487);(251.51, 104.49700000000001);(299.538, 170.4692);(258.484, 0.4660000000000082);(275.531, 69.489);(238.513, 33.535);(267.522, 137.539);(0.0, 0);(243.496, 74.46199999999999);23.16
(0.0, 0);(0.0, 0);(0.0, 0);(317.5, 96.47399999999999);(309.49, 170.50220000000002);(0.0, 0);(307.482, 64.49000000000001);(265.48, 20.49600000000001);(317.517, 137.484);(0.0, 0);(300.461, 59.491000000000014);(291.473, 66.5);(292.507, 137.497);(307.53, 163.53);(255.499, 0.4700000000000273);(0.0, 0);(284.478, 167.49);(251.509, 104.499);(299.539, 170.46890000000002);(258.481, 0.4660000000000082);(275.535, 69.488);(238.509, 33.536);(267.523, 138.457);(0.0, 0);(243.494, 73.53800000000001);23.2
(0.0, 0);(0.0, 0);(0.0, 0);(317.495, 96.47800000000001);(309.489, 170.5011);(0.0, 0);(307.464, 64.494);(264.511, 20.494);(317.513, 137.483);(0.0, 0);(300.47, 59.49600000000001);(291.459, 66.50299999999999);(292.506, 137.496);(307.533, 163.529);(255.501, 0.4700000000000273);(0.0, 0);(284.48, 167.49200000000002);(251.51, 104.50200000000001);(299.546, 170.4675);(258.486, 0.4660000000000082);(275.53, 69.49199999999999);(238.512, 33.535);(267.525, 137.542);(0.0, 0);(243.495, 74.463);23.240000000000002
(0.0, 0);(0.0, 0);(0.0, 0);(317.492, 96.47300000000001);(309.491, 170.5015);(0.0, 0);(307.463, 64.495);(265.476, 20.494);(317.512, 137.478);(0.0, 0);(300.466, 59.48599999999999);(291.459, 66.50399999999999);(292.505, 137.491);(307.536, 163.529);(255.508, 0.4700000000000273);(0.0, 0);(284.479, 167.5);(251.51, 104.50299999999999);(300.458, 170.4674);(258.491, 0.4660000000000082);(275.53, 69.493);(238.511, 33.53399999999999);(267.524, 137.538);(0.0, 0);(243.496, 74.465);23.28
(0.0, 0);(0.0, 0);(0.0, 0);(317.511, 96.482);(309.493, 170.5048);(0.0, 0);(307.471, 64.5);(264.518, 20.495000000000005);(317.51, 137.475);(0.0, 0);(300.463, 59.488);(291.464, 66.50800000000001);(292.507, 137.489);(307.537, 163.529);(255.508, 0.4700000000000273);(0.0, 0);(284.481, 167.503);(251.513, 104.50899999999999);(300.457, 170.4684);(258.49, 0.4660000000000082);(275.531, 69.49799999999999);(238.512, 33.535);(267.526, 137.539);(0.0, 0);(243.496, 74.46700000000001);23.32
(0.0, 0);(0.0, 0);(0.0, 0);(317.525, 96.48500000000001);(309.497, 170.5078);(0.0, 0);(307.465, 64.49799999999999);(264.512, 20.491000000000014);(317.507, 137.48);(0.0, 0);(300.465, 59.50200000000001);(291.464, 66.505);(292.506, 137.494);(307.538, 163.53);(255.503, 0.4689999999999941);(0.0, 0);(284.483, 167.505);(251.513, 104.50899999999999);(300.457, 170.46949999999998);(258.489, 0.4660000000000082);(275.535, 69.493);(238.508, 33.536);(267.526, 137.54);(0.0, 0);(243.497, 74.469);23.36
(0.0, 0);(0.0, 0);(0.0, 0);(317.52, 96.48500000000001);(309.499, 170.50709999999998);(0.0, 0);(307.49, 64.499);(264.513, 20.50399999999999);(317.51, 137.484);(0.0, 0);(299.543, 59.49799999999999);(291.486, 66.501);(292.508, 137.496);(307.538, 163.529);(255.485, 0.4700000000000273);(252.51, 0.46699999999998454);(284.488, 167.50900000000001);(251.513, 104.50899999999999);(300.458, 170.47129999999999);(258.472, 0.4660000000000082);(276.464, 69.48400000000001);(238.515, 33.537000000000006);(267.525, 137.541);(0.0, 0);(243.495, 74.46199999999999);23.400000000000002
(0.0, 0);(0.0, 0);(0.0, 0);(317.518, 96.48599999999999);(309.499, 170.5073);(0.0, 0);(307.495, 64.50299999999999);(264.515, 20.51599999999999);(317.509, 137.487);(0.0, 0);(299.543, 59.498999999999995);(291.49, 66.50399999999999);(292.507, 137.497);(307.539, 163.529);(254.526, 0.4700000000000273);(252.514, 0.46800000000001774);(284.492, 167.507);(251.513, 104.50899999999999);(300.46, 170.4709);(257.51, 0.46699999999998454);(276.466, 69.488);(238.516, 34.465);(267.525, 137.54);(0.0, 0);(243.494, 73.53299999999999);23.44
(0.0, 0);(0.0, 0);(0.0, 0);(317.528, 96.48599999999999);(309.499, 170.5059);(0.0, 0);(307.487, 64.49799999999999);(265.475, 20.50800000000001);(317.512, 137.487);(0.0, 0);(300.469, 59.518);(291.49, 66.501);(292.508, 137.496);(307.538, 163.526);(255.487, 0.4700000000000273);(0.0, 0);(284.491, 167.506);(251.514, 104.507);(300.459, 170.4707);(258.469, 0.46699999999998454);(276.466, 68.523);(238.525, 33.537000000000006);(267.521, 137.537);(0.0, 0);(243.493, 74.46199999999999);23.48
(0.0, 0);(0.0, 0);(0.0, 0);(317.517, 96.471);(309.499, 170.5053);(0.0, 0);(307.492, 64.49799999999999);(265.483, 20.506);(317.506, 137.481);(0.0, 0);(300.462, 59.50399999999999);(291.482, 66.50399999999999);(292.503, 137.492);(307.538, 163.527);(255.51, 0.4689999999999941);(0.0, 0);(284.491, 167.506);(251.513, 104.507);(300.459, 170.4699);(258.484, 0.46699999999998454);(276.461, 69.495);(239.499, 33.53399999999999);(267.518, 137.536);(0.0, 0);(243.495, 73.536);23.52
(0.0, 0);(0.0, 0);(0.0, 0);(317.528, 95.51400000000001);(309.497, 170.5039);(0.0, 0);(307.466, 64.49199999999999);(265.486, 20.506);(317.506, 137.477);(0.0, 0);(300.471, 59.519000000000005);(291.462, 66.499);(292.498, 137.491);(307.54, 163.523);(255.516, 0.4689999999999941);(0.0, 0);(284.483, 167.483);(251.512, 104.50999999999999);(300.46, 170.4589);(258.485, 0.4660000000000082);(275.529, 69.48400000000001);(239.495, 33.53800000000001);(267.513, 137.536);(0.0, 0);(243.494, 73.53299999999999);23.56
(0.0, 0);(0.0, 0);(0.0, 0);(317.513, 94.50800000000001);(308.551, 170.5034);(0.0, 0);(307.473, 64.49199999999999);(265.482, 20.512);(317.505, 136.494);(0.0, 0);(300.463, 58.54499999999999);(291.461, 66.499);(292.503, 137.461);(307.521, 163.53);(256.484, 0.46800000000001774);(0.0, 0);(284.458, 167.482);(251.505, 104.499);(299.523, 170.45569999999998);(258.495, 0.4660000000000082);(275.517, 68.52199999999999);(239.5, 33.508999999999986);(267.525, 137.527);(0.0, 0);(243.491, 73.535);23.6
