LAnkle;LBigToe;LEar;LElbow;LEye;LHeel;LHip;LKnee;LShoulder;LSmallToe;LWrist;MidHip;Neck;Nose;RAnkle;RBigToe;REar;RElbow;REye;RHeel;RHip;RKnee;RShoulder;RSmallToe;RWrist;time
(0.0, 0);(0.0, 0);(297.517, 166.505);(323.447, 86.499);(278.505, 168.518);(0.0, 0);(308.485, 62.49799999999999);(265.517, 19.50200000000001);(323.45, 131.527);(0.0, 0);(299.482, 58.50800000000001);(291.521, 65.523);(297.511, 137.476);(274.502, 162.501);(0.0, 0);(0.0, 0);(0.0, 0);(262.511, 103.499);(274.49, 168.48399999999998);(0.0, 0);(275.509, 68.49700000000001);(237.49, 34.516999999999996);(271.508, 139.498);(0.0, 0);(252.551, 74.48400000000001);2.08
(0.0, 0);(0.0, 0);(297.501, 166.499);(322.518, 85.51599999999999);(278.485, 168.501);(0.0, 0);(308.48, 62.492999999999995);(265.516, 19.501000000000005);(323.453, 131.529);(0.0, 0);(299.469, 58.501000000000005);(291.517, 65.518);(297.504, 137.478);(274.504, 162.481);(0.0, 0);(0.0, 0);(0.0, 0);(262.505, 103.488);(274.505, 167.499);(0.0, 0);(275.509, 68.49100000000001);(237.489, 34.506);(271.493, 139.501);(0.0, 0);(252.55, 74.476);2.12
(0.0, 0);(0.0, 0);(297.482, 166.49);(322.516, 85.50299999999999);(277.538, 168.489);(0.0, 0);(308.485, 62.49000000000001);(265.508, 19.5);(323.457, 131.522);(0.0, 0);(299.465, 58.502999999999986);(291.52, 65.518);(297.512, 137.474);(274.509, 162.471);(0.0, 0);(0.0, 0);(0.0, 0);(262.512, 103.482);(274.503, 166.52100000000002);(0.0, 0);(275.508, 68.49100000000001);(237.502, 34.506);(271.504, 139.502);(0.0, 0);(252.546, 74.471);2.16
(0.0, 0);(0.0, 0);(296.497, 166.488);(322.51, 85.49799999999999);(277.518, 168.518);(0.0, 0);(308.486, 62.48400000000001);(265.514, 19.504999999999995);(323.459, 131.511);(0.0, 0);(299.459, 58.494);(291.521, 65.513);(297.506, 137.468);(274.473, 162.50400000000002);(0.0, 0);(0.0, 0);(0.0, 0);(262.505, 102.511);(274.492, 168.48000000000002);(0.0, 0);(275.508, 68.487);(237.492, 34.507000000000005);(271.5, 139.503);(0.0, 0);(252.545, 74.47399999999999);2.2
(0.0, 0);(0.0, 0);(296.49, 165.506);(322.513, 85.50200000000001);(277.504, 169.452);(0.0, 0);(308.493, 61.516999999999996);(265.505, 19.5);(323.45, 131.509);(0.0, 0);(299.457, 58.492999999999995);(291.523, 65.511);(297.498, 137.468);(273.518, 162.513);(0.0, 0);(0.0, 0);(0.0, 0);(262.506, 102.50999999999999);(273.509, 168.481);(0.0, 0);(275.507, 68.48500000000001);(236.55, 34.510999999999996);(271.503, 139.499);(0.0, 0);(252.545, 74.477);2.24
(0.0, 0);(0.0, 0);(0.0, 0);(189.481, 98.548);(176.497, 171.4857);(0.0, 0);(179.471, 68.49000000000001);(204.517, 33.486999999999995);(185.5, 136.47);(0.0, 0);(195.479, 72.512);(164.473, 66.48599999999999);(162.497, 131.5);(174.487, 166.517);(0.0, 0);(0.0, 0);(154.52, 163.50400000000002);(139.47, 83.487);(166.502, 170.46179999999998);(0.0, 0);(149.504, 64.51400000000001);(184.507, 23.513000000000005);(138.491, 129.539);(0.0, 0);(160.519, 64.47800000000001);2.2800000000000002
(0.0, 0);(0.0, 0);(296.483, 166.512);(323.46, 85.506);(277.502, 169.462);(0.0, 0);(308.493, 61.51400000000001);(265.505, 19.5);(322.498, 132.49);(0.0, 0);(299.453, 58.491000000000014);(291.524, 65.505);(296.513, 137.473);(273.51, 162.517);(0.0, 0);(0.0, 0);(0.0, 0);(261.539, 102.48599999999999);(274.468, 168.514);(0.0, 0);(275.507, 67.525);(236.548, 34.50800000000001);(270.522, 139.484);(0.0, 0);(252.533, 73.53299999999999);2.32
(0.0, 0);(0.0, 0);(295.517, 166.494);(323.46, 85.51400000000001);(277.499, 169.463);(0.0, 0);(308.495, 61.516999999999996);(265.508, 19.50200000000001);(322.5, 132.497);(0.0, 0);(299.467, 58.49799999999999);(291.527, 65.506);(296.505, 137.469);(273.513, 162.50799999999998);(0.0, 0);(0.0, 0);(0.0, 0);(261.53, 101.50899999999999);(274.478, 168.506);(0.0, 0);(275.511, 67.52199999999999);(236.549, 34.50999999999999);(270.498, 138.542);(0.0, 0);(252.531, 73.531);2.36
(0.0, 0);(0.0, 0);(296.486, 166.489);(323.444, 85.50800000000001);(277.512, 169.45999999999998);(0.0, 0);(308.498, 61.51400000000001);(265.505, 19.502999999999986);(322.5, 131.535);(0.0, 0);(299.465, 58.502999999999986);(291.531, 65.50399999999999);(296.505, 137.463);(274.474, 162.512);(0.0, 0);(0.0, 0);(0.0, 0);(261.534, 102.487);(274.487, 168.513);(0.0, 0);(275.513, 67.52000000000001);(236.552, 34.508999999999986);(270.49, 138.541);(0.0, 0);(252.538, 74.47399999999999);2.4
(0.0, 0);(0.0, 0);(297.513, 167.474);(323.454, 86.48400000000001);(278.492, 169.46699999999998);(0.0, 0);(308.504, 61.513000000000005);(265.504, 19.513000000000005);(322.488, 132.487);(0.0, 0);(299.454, 58.486999999999995);(291.533, 65.50399999999999);(296.505, 137.466);(274.491, 162.524);(0.0, 0);(0.0, 0);(0.0, 0);(261.519, 101.493);(274.48, 168.515);(0.0, 0);(275.514, 67.517);(236.554, 34.504999999999995);(270.487, 138.541);(0.0, 0);(252.533, 74.46600000000001);2.44
(0.0, 0);(0.0, 0);(299.457, 166.488);(322.504, 85.49700000000001);(279.515, 169.48000000000002);(0.0, 0);(308.505, 61.50800000000001);(265.509, 19.514999999999986);(322.505, 131.528);(0.0, 0);(298.513, 58.46799999999999);(291.535, 65.505);(296.511, 137.452);(274.493, 162.54500000000002);(0.0, 0);(0.0, 0);(0.0, 0);(261.512, 101.489);(274.494, 169.493);(0.0, 0);(275.516, 67.52000000000001);(236.55, 34.50800000000001);(269.53, 138.527);(0.0, 0);(252.533, 73.537);2.48
(0.0, 0);(0.0, 0);(300.465, 168.465);(322.499, 85.499);(283.445, 169.47);(0.0, 0);(308.503, 61.506);(265.508, 19.51599999999999);(322.47, 131.531);(0.0, 0);(298.517, 57.535);(291.535, 65.505);(295.51, 137.445);(275.516, 162.535);(0.0, 0);(0.0, 0);(0.0, 0);(261.514, 101.51499999999999);(275.441, 169.485);(0.0, 0);(275.521, 67.52000000000001);(236.538, 34.518);(269.503, 138.517);(0.0, 0);(252.535, 74.47);2.52
(0.0, 0);(0.0, 0);(0.0, 0);(189.515, 98.52000000000001);(176.509, 171.48829999999998);(0.0, 0);(179.539, 69.493);(204.512, 33.49000000000001);(186.478, 136.472);(0.0, 0);(195.441, 69.499);(164.528, 66.52000000000001);(163.46, 131.509);(174.495, 167.487);(0.0, 0);(0.0, 0);(155.481, 163.49);(139.509, 82.52600000000001);(166.524, 169.54500000000002);(0.0, 0);(149.529, 65.482);(185.484, 23.50399999999999);(139.471, 130.467);(0.0, 0);(165.488, 58.47800000000001);2.56
(0.0, 0);(0.0, 0);(0.0, 0);(189.503, 99.531);(176.487, 170.55759999999998);(0.0, 0);(180.46, 71.482);(204.489, 36.507000000000005);(186.485, 136.473);(0.0, 0);(193.516, 74.47900000000001);(164.531, 67.5);(163.464, 131.509);(173.526, 167.494);(0.0, 0);(0.0, 0);(155.494, 162.539);(139.512, 82.547);(166.516, 169.539);(0.0, 0);(149.532, 65.51499999999999);(180.496, 24.48599999999999);(139.468, 130.462);(0.0, 0);(164.511, 58.483000000000004);2.6
(0.0, 0);(0.0, 0);(0.0, 0);(189.507, 99.51400000000001);(175.518, 170.5408);(0.0, 0);(180.468, 68.49700000000001);(204.501, 32.491000000000014);(186.475, 136.466);(0.0, 0);(194.483, 72.488);(164.53, 66.489);(163.444, 131.5);(173.481, 165.507);(0.0, 0);(0.0, 0);(154.502, 163.48399999999998);(139.515, 83.489);(165.495, 169.536);(0.0, 0);(149.527, 64.50800000000001);(181.5, 21.50999999999999);(138.507, 129.535);(0.0, 0);(163.526, 58.488);2.64
(0.0, 0);(0.0, 0);(0.0, 0);(189.532, 98.537);(174.507, 170.5134);(0.0, 0);(180.487, 68.49199999999999);(203.494, 31.497000000000014);(186.47, 136.48);(0.0, 0);(194.487, 68.494);(164.543, 66.5);(163.446, 131.52);(172.479, 165.493);(0.0, 0);(0.0, 0);(154.48, 163.488);(139.518, 83.52199999999999);(164.509, 169.54000000000002);(0.0, 0);(149.532, 65.47200000000001);(179.522, 20.49799999999999);(138.51, 130.469);(0.0, 0);(163.493, 58.489000000000004);2.68
(0.0, 0);(0.0, 0);(179.489, 166.48399999999998);(189.529, 99.511);(173.506, 170.4676);(0.0, 0);(180.463, 67.51499999999999);(203.526, 32.497000000000014);(185.516, 135.511);(0.0, 0);(193.511, 68.5);(164.533, 66.487);(163.442, 131.493);(171.48, 164.5);(0.0, 0);(0.0, 0);(152.508, 163.50400000000002);(139.503, 84.523);(163.527, 169.523);(0.0, 0);(150.492, 65.465);(180.514, 20.495000000000005);(138.507, 129.541);(0.0, 0);(162.471, 58.528999999999996);2.72
(0.0, 0);(0.0, 0);(178.489, 163.518);(189.492, 98.53200000000001);(172.499, 170.4565);(0.0, 0);(179.52, 67.524);(203.495, 32.47900000000001);(186.462, 135.499);(0.0, 0);(194.46, 66.50800000000001);(164.512, 66.49199999999999);(163.45, 131.492);(169.482, 163.543);(0.0, 0);(0.0, 0);(150.497, 162.555);(139.493, 85.50899999999999);(162.486, 169.53300000000002);(0.0, 0);(149.526, 65.47200000000001);(179.477, 20.49199999999999);(138.519, 130.465);(0.0, 0);(162.475, 58.514999999999986);2.7600000000000002
(0.0, 0);(0.0, 0);(178.481, 164.513);(189.509, 98.548);(171.516, 170.4869);(0.0, 0);(179.53, 67.5);(204.474, 33.49799999999999);(185.514, 135.515);(0.0, 0);(192.515, 69.49100000000001);(164.511, 66.475);(163.445, 131.496);(165.525, 164.50900000000001);(0.0, 0);(0.0, 0);(149.516, 163.489);(139.51, 83.52099999999999);(159.504, 169.54500000000002);(0.0, 0);(149.513, 65.46700000000001);(179.504, 19.50999999999999);(138.504, 130.461);(0.0, 0);(163.492, 57.535);2.8000000000000003
(0.0, 0);(0.0, 0);(178.484, 164.507);(189.511, 99.49199999999999);(171.488, 170.4885);(0.0, 0);(179.536, 67.50299999999999);(204.471, 33.504999999999995);(186.462, 136.462);(0.0, 0);(192.515, 71.5);(164.519, 66.469);(163.455, 131.498);(164.536, 164.507);(0.0, 0);(0.0, 0);(148.548, 162.54000000000002);(139.506, 83.53299999999999);(157.523, 170.45589999999999);(0.0, 0);(149.523, 64.511);(169.507, 18.491000000000014);(139.452, 130.47);(0.0, 0);(162.511, 58.485000000000014);2.84
(0.0, 0);(0.0, 0);(178.479, 163.51600000000002);(189.496, 99.50200000000001);(171.452, 170.48860000000002);(0.0, 0);(179.538, 67.519);(203.506, 33.50399999999999);(186.462, 136.469);(0.0, 0);(192.496, 73.50200000000001);(164.523, 66.489);(163.454, 131.493);(164.472, 165.494);(0.0, 0);(0.0, 0);(148.537, 162.542);(139.515, 83.511);(156.551, 170.4588);(0.0, 0);(149.528, 65.47399999999999);(165.525, 17.495000000000005);(139.452, 130.459);(0.0, 0);(163.507, 57.51599999999999);2.88
(0.0, 0);(0.0, 0);(178.471, 163.503);(189.489, 98.549);(171.445, 170.4927);(0.0, 0);(179.534, 68.49600000000001);(204.504, 33.512);(185.516, 136.461);(0.0, 0);(193.475, 73.50299999999999);(164.517, 66.50299999999999);(163.452, 131.49);(164.457, 165.519);(0.0, 0);(0.0, 0);(148.52, 162.553);(139.516, 83.49799999999999);(156.535, 170.477);(0.0, 0);(149.523, 65.47800000000001);(183.502, 21.489000000000004);(139.454, 130.459);(0.0, 0);(163.522, 57.516999999999996);2.92
(0.0, 0);(0.0, 0);(178.47, 163.51);(189.501, 98.52099999999999);(170.515, 170.4909);(0.0, 0);(180.46, 67.52600000000001);(204.489, 33.468999999999994);(185.501, 135.51);(0.0, 0);(193.49, 70.49700000000001);(164.524, 66.488);(163.453, 131.494);(163.539, 165.512);(0.0, 0);(0.0, 0);(148.529, 162.548);(139.516, 83.49600000000001);(156.528, 170.4709);(0.0, 0);(149.531, 65.464);(182.5, 20.488);(139.47, 130.471);(0.0, 0);(163.533, 57.507000000000005);2.96
(0.0, 0);(0.0, 0);(178.477, 163.513);(189.513, 98.494);(170.519, 170.4862);(0.0, 0);(179.528, 68.49199999999999);(204.503, 33.46799999999999);(185.504, 135.516);(0.0, 0);(193.51, 67.49600000000001);(164.51, 66.49600000000001);(163.444, 131.495);(163.545, 165.503);(0.0, 0);(0.0, 0);(148.537, 162.543);(139.516, 83.48500000000001);(156.535, 170.4654);(0.0, 0);(149.514, 65.469);(183.513, 20.49600000000001);(139.455, 130.464);(0.0, 0);(163.511, 57.53200000000001);3.0
(0.0, 0);(0.0, 0);(178.474, 163.518);(189.511, 98.505);(170.515, 170.4942);(0.0, 0);(179.537, 67.517);(202.498, 31.491000000000014);(185.502, 135.514);(0.0, 0);(194.467, 66.47800000000001);(164.522, 66.48400000000001);(163.449, 131.499);(163.541, 165.51600000000002);(0.0, 0);(0.0, 0);(148.537, 162.54500000000002);(139.512, 83.51599999999999);(156.532, 170.47039999999998);(0.0, 0);(149.527, 65.46600000000001);(163.485, 17.491000000000014);(139.462, 130.472);(0.0, 0);(163.48, 58.48400000000001);3.04
(0.0, 0);(0.0, 0);(178.467, 163.524);(189.514, 98.52199999999999);(170.509, 170.494);(0.0, 0);(180.46, 67.53);(203.486, 33.47800000000001);(185.51, 135.515);(0.0, 0);(194.466, 65.524);(164.516, 66.49600000000001);(163.458, 131.502);(163.539, 165.518);(0.0, 0);(0.0, 0);(148.546, 163.483);(139.511, 83.517);(156.533, 170.47379999999998);(0.0, 0);(149.513, 65.47900000000001);(163.483, 18.48400000000001);(139.467, 130.48);(0.0, 0);(163.51, 57.536);3.08
(0.0, 0);(0.0, 0);(178.468, 163.51600000000002);(189.507, 98.53299999999999);(170.508, 170.4958);(0.0, 0);(179.535, 67.525);(201.489, 30.498999999999995);(185.51, 136.46);(0.0, 0);(194.474, 65.51599999999999);(164.51, 66.49000000000001);(163.452, 131.506);(163.535, 166.48000000000002);(0.0, 0);(0.0, 0);(148.539, 162.55700000000002);(139.514, 83.511);(156.529, 170.4745);(0.0, 0);(149.506, 65.471);(162.495, 17.489000000000004);(139.461, 130.482);(0.0, 0);(163.497, 58.468999999999994);3.12
(0.0, 0);(0.0, 0);(178.464, 163.50799999999998);(189.493, 98.53200000000001);(170.499, 170.4932);(0.0, 0);(179.535, 67.525);(203.494, 32.47999999999999);(185.51, 135.515);(0.0, 0);(194.487, 65.50999999999999);(164.508, 66.49000000000001);(163.453, 131.502);(163.524, 165.518);(0.0, 0);(0.0, 0);(148.537, 163.485);(139.516, 83.49700000000001);(156.519, 170.47660000000002);(0.0, 0);(149.504, 65.47300000000001);(164.481, 18.488);(139.459, 130.479);(0.0, 0);(163.526, 57.525000000000006);3.16
(0.0, 0);(0.0, 0);(177.513, 163.498);(189.495, 98.531);(170.497, 170.49020000000002);(0.0, 0);(180.46, 67.53);(203.529, 32.50800000000001);(185.506, 136.46);(0.0, 0);(194.492, 65.49199999999999);(164.514, 66.49199999999999);(163.446, 131.504);(163.52, 165.52100000000002);(0.0, 0);(0.0, 0);(148.529, 163.482);(139.517, 83.499);(156.517, 170.4789);(0.0, 0);(149.508, 65.47200000000001);(164.492, 18.485000000000014);(138.518, 130.481);(0.0, 0);(164.492, 57.483000000000004);3.2
(0.0, 0);(0.0, 0);(177.5, 163.482);(189.497, 99.483);(170.488, 170.47969999999998);(0.0, 0);(180.48, 68.49799999999999);(202.492, 29.50399999999999);(185.496, 136.469);(0.0, 0);(193.505, 68.507);(164.55, 66.506);(163.446, 131.51);(163.515, 165.517);(0.0, 0);(0.0, 0);(148.527, 163.49599999999998);(139.515, 83.512);(156.518, 170.4819);(0.0, 0);(150.494, 65.48400000000001);(162.502, 16.50200000000001);(139.458, 130.484);(0.0, 0);(164.47, 57.497000000000014);3.24
(0.0, 0);(0.0, 0);(305.474, 165.515);(322.503, 86.49199999999999);(298.504, 170.5044);(0.0, 0);(308.477, 61.51400000000001);(266.497, 19.510999999999996);(318.495, 132.493);(0.0, 0);(299.525, 58.501000000000005);(291.499, 65.494);(292.53, 136.474);(292.476, 164.505);(0.0, 0);(0.0, 0);(276.496, 164.485);(265.507, 98.47399999999999);(284.535, 170.473);(0.0, 0);(275.491, 67.483);(236.47, 36.495000000000005);(268.457, 137.505);(0.0, 0);(250.501, 76.505);3.2800000000000002
(0.0, 0);(0.0, 0);(177.493, 162.553);(189.501, 98.53);(170.459, 170.4795);(0.0, 0);(180.471, 69.48500000000001);(204.498, 31.502999999999986);(185.484, 135.516);(0.0, 0);(194.469, 66.51400000000001);(164.542, 66.52199999999999);(163.445, 131.518);(163.484, 166.48399999999998);(0.0, 0);(0.0, 0);(148.517, 163.50400000000002);(139.499, 84.49199999999999);(156.497, 170.4873);(0.0, 0);(150.494, 65.49199999999999);(182.512, 20.506);(139.467, 130.508);(0.0, 0);(163.473, 58.482);3.3200000000000003
(0.0, 0);(0.0, 0);(177.475, 162.553);(189.5, 98.543);(169.494, 170.4789);(0.0, 0);(180.474, 69.488);(204.514, 31.501000000000005);(185.482, 136.475);(0.0, 0);(193.484, 68.512);(164.552, 66.524);(163.444, 131.528);(163.461, 166.481);(0.0, 0);(0.0, 0);(148.514, 163.49099999999999);(139.499, 84.487);(156.478, 170.4783);(0.0, 0);(150.516, 65.494);(184.482, 20.51400000000001);(139.467, 130.508);(0.0, 0);(164.47, 57.49799999999999);3.36
(0.0, 0);(0.0, 0);(176.517, 162.55599999999998);(189.487, 98.53200000000001);(169.484, 170.48090000000002);(0.0, 0);(180.474, 69.50999999999999);(204.512, 32.50200000000001);(185.48, 136.476);(0.0, 0);(193.499, 67.513);(164.551, 66.53);(163.444, 131.525);(163.45, 166.48000000000002);(0.0, 0);(0.0, 0);(148.503, 163.49099999999999);(139.511, 83.493);(156.468, 170.4759);(0.0, 0);(150.514, 65.488);(184.505, 23.47800000000001);(139.465, 130.503);(0.0, 0);(165.5, 56.48400000000001);3.4
(0.0, 0);(0.0, 0);(304.508, 165.51600000000002);(322.506, 87.477);(298.489, 170.5063);(0.0, 0);(308.475, 62.49199999999999);(267.46, 19.519000000000005);(318.489, 132.511);(0.0, 0);(300.467, 58.51599999999999);(291.499, 65.511);(292.525, 136.482);(292.458, 164.50900000000001);(0.0, 0);(0.0, 0);(276.498, 164.486);(265.513, 100.483);(284.528, 170.4727);(0.0, 0);(275.488, 67.507);(236.477, 36.491000000000014);(267.535, 137.513);(0.0, 0);(252.542, 78.494);3.44
(0.0, 0);(0.0, 0);(177.483, 163.498);(189.488, 98.53800000000001);(169.477, 170.4812);(0.0, 0);(180.469, 69.50200000000001);(204.524, 32.50999999999999);(185.499, 136.462);(0.0, 0);(193.482, 69.49000000000001);(164.546, 66.525);(163.451, 131.513);(162.516, 165.5);(0.0, 0);(0.0, 0);(148.498, 163.507);(139.518, 83.48500000000001);(156.454, 170.4693);(0.0, 0);(150.509, 65.483);(184.502, 22.50800000000001);(139.464, 130.495);(0.0, 0);(164.536, 56.48599999999999);3.48
(0.0, 0);(0.0, 0);(176.516, 163.49599999999998);(189.498, 98.518);(168.51, 170.47480000000002);(0.0, 0);(179.534, 68.505);(204.504, 33.48400000000001);(185.5, 135.516);(0.0, 0);(194.476, 66.51599999999999);(164.525, 66.50299999999999);(163.452, 131.511);(162.503, 165.489);(0.0, 0);(0.0, 0);(148.496, 163.507);(139.518, 82.54499999999999);(155.545, 170.4668);(0.0, 0);(150.487, 65.47);(184.517, 23.49199999999999);(139.464, 130.493);(0.0, 0);(164.535, 56.513000000000005);3.52
(0.0, 0);(0.0, 0);(176.508, 163.487);(189.507, 98.50399999999999);(168.495, 170.4694);(0.0, 0);(180.463, 68.487);(204.468, 33.497000000000014);(185.496, 135.517);(0.0, 0);(194.491, 64.506);(164.523, 66.499);(163.447, 131.51);(162.489, 165.489);(0.0, 0);(0.0, 0);(148.492, 163.50400000000002);(139.522, 82.53800000000001);(155.536, 170.4668);(0.0, 0);(149.52, 65.47399999999999);(166.502, 19.502999999999986);(139.462, 130.493);(0.0, 0);(165.489, 56.49600000000001);3.56
(0.0, 0);(0.0, 0);(176.498, 163.502);(189.512, 98.50399999999999);(168.481, 170.47480000000002);(0.0, 0);(179.52, 69.48400000000001);(204.49, 33.49799999999999);(185.49, 136.463);(0.0, 0);(194.481, 65.493);(164.507, 66.517);(163.442, 131.514);(162.472, 165.506);(0.0, 0);(0.0, 0);(148.493, 163.524);(139.51, 82.547);(155.533, 170.4771);(0.0, 0);(149.515, 65.482);(183.485, 23.501000000000005);(139.457, 130.493);(0.0, 0);(165.498, 56.5);3.6
(0.0, 0);(0.0, 0);(176.488, 163.494);(189.523, 97.52699999999999);(167.506, 170.4751);(0.0, 0);(179.53, 69.493);(204.506, 32.492999999999995);(185.491, 135.515);(0.0, 0);(195.501, 62.502999999999986);(164.529, 66.51400000000001);(162.519, 131.501);(161.512, 165.51600000000002);(0.0, 0);(0.0, 0);(148.489, 163.536);(139.508, 82.535);(155.524, 170.486);(0.0, 0);(150.499, 65.47300000000001);(185.489, 24.488);(138.516, 130.472);(0.0, 0);(170.469, 52.494);3.64
(0.0, 0);(0.0, 0);(175.511, 163.481);(189.527, 97.52099999999999);(167.502, 170.46519999999998);(0.0, 0);(179.529, 69.518);(204.494, 32.512);(185.496, 135.512);(0.0, 0);(195.468, 62.491000000000014);(164.516, 66.535);(162.519, 131.5);(161.508, 165.507);(0.0, 0);(0.0, 0);(148.488, 164.485);(139.508, 82.537);(155.524, 170.4863);(0.0, 0);(149.523, 65.49600000000001);(185.475, 24.508999999999986);(138.511, 130.474);(0.0, 0);(166.505, 55.488);3.68
(0.0, 0);(0.0, 0);(175.501, 162.54399999999998);(189.524, 97.523);(167.505, 170.45940000000002);(0.0, 0);(179.516, 70.50299999999999);(204.5, 33.47900000000001);(185.503, 135.507);(0.0, 0);(195.448, 62.498999999999995);(164.504, 67.49100000000001);(162.52, 131.497);(161.504, 165.506);(0.0, 0);(0.0, 0);(148.486, 164.487);(139.499, 82.547);(155.519, 170.4876);(0.0, 0);(149.513, 65.513);(184.494, 24.512);(138.505, 130.476);(0.0, 0);(164.483, 57.49000000000001);3.72
(0.0, 0);(0.0, 0);(175.498, 162.535);(189.506, 98.501);(167.503, 170.4583);(0.0, 0);(179.527, 70.49700000000001);(204.488, 33.485000000000014);(185.502, 135.512);(0.0, 0);(194.472, 65.47300000000001);(164.514, 66.542);(162.515, 131.497);(161.498, 165.50799999999998);(0.0, 0);(0.0, 0);(148.489, 164.493);(139.499, 82.531);(155.518, 170.4899);(0.0, 0);(149.522, 65.50299999999999);(184.504, 24.480999999999995);(138.502, 130.472);(0.0, 0);(164.526, 57.474999999999994);3.7600000000000002
(0.0, 0);(0.0, 0);(175.492, 162.51999999999998);(189.499, 98.52699999999999);(167.503, 170.4531);(0.0, 0);(179.531, 70.513);(204.486, 33.492999999999995);(185.502, 135.517);(0.0, 0);(194.466, 65.517);(164.516, 67.49199999999999);(162.513, 131.498);(161.493, 165.5);(0.0, 0);(0.0, 0);(148.489, 164.5);(139.496, 82.541);(155.517, 170.4906);(0.0, 0);(149.525, 65.511);(184.501, 24.46799999999999);(138.501, 130.471);(0.0, 0);(164.493, 57.48400000000001);3.8000000000000003
(0.0, 0);(0.0, 0);(175.492, 162.517);(189.495, 98.49199999999999);(167.506, 169.546);(0.0, 0);(179.532, 70.50200000000001);(204.48, 33.491000000000014);(185.504, 135.51);(0.0, 0);(194.465, 64.50299999999999);(164.514, 67.483);(162.513, 131.496);(161.494, 165.499);(0.0, 0);(0.0, 0);(148.488, 164.503);(139.498, 82.542);(155.519, 170.49169999999998);(0.0, 0);(149.519, 65.50399999999999);(184.484, 23.504999999999995);(138.502, 130.471);(0.0, 0);(164.515, 57.48400000000001);3.84
